年度,会計名称,款,款名称,項,項名称,目,目名称,事業,事業名称,節,節名称,節細,節細名称,予算額（千円）,COFOGLevel1,COFOGLevel1Ja,COFOGLevel1En,COFOGLevel2,COFOGLevel2Ja,COFOGLevel2En,COFOGLevel3,COFOGLevel3Ja,COFOGLevel3En
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,16,子育て支援拠点事業に要する経費,11,役務費,6,保険料,16.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,16,子育て支援拠点事業に要する経費,12,委託料,6,保険料,100779.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,16,子育て支援拠点事業に要する経費,12,委託料,5,委託料,68299.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,16,子育て支援拠点事業に要する経費,12,委託料,8,指定管理委託料,32480.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,16,子育て支援拠点事業に要する経費,13,使用料及び賃借料,8,指定管理委託料,72.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,16,子育て支援拠点事業に要する経費,13,使用料及び賃借料,2,賃借料,72.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,13,使用料及び賃借料,2,賃借料,44447.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,1,報酬,2,賃借料,3688.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,1,報酬,4,会計年度任用職員報酬,3688.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,7,報償費,4,会計年度任用職員報酬,240.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,7,報償費,1,報償金,240.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,8,旅費,1,報償金,178.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,8,旅費,1,費用弁償,153.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,8,旅費,2,普通旅費,25.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,10,需用費,2,普通旅費,195.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,10,需用費,1,消耗品費,42.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,10,需用費,3,食糧費,4.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,10,需用費,4,印刷製本費,149.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,11,役務費,4,印刷製本費,80.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,11,役務費,1,通信運搬費,80.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,12,委託料,1,通信運搬費,9588.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,12,委託料,5,委託料,9588.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,18,負担金補助及び交付金,5,委託料,29378.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,18,負担金補助及び交付金,1,負担金,28878.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,18,負担金補助及び交付金,2,補助金,500.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,19,扶助費,2,補助金,1100.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,17,子どもの未来支援に要する経費,19,扶助費,1,扶助費,1100.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,18,つくばこどもの青い羽根事業に要する経費,19,扶助費,1,扶助費,712.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,18,つくばこどもの青い羽根事業に要する経費,10,需用費,1,扶助費,325.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,18,つくばこどもの青い羽根事業に要する経費,10,需用費,1,消耗品費,182.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,18,つくばこどもの青い羽根事業に要する経費,10,需用費,4,印刷製本費,143.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,18,つくばこどもの青い羽根事業に要する経費,11,役務費,4,印刷製本費,39.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,18,つくばこどもの青い羽根事業に要する経費,11,役務費,1,通信運搬費,30.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,18,つくばこどもの青い羽根事業に要する経費,11,役務費,4,手数料,9.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,18,つくばこどもの青い羽根事業に要する経費,12,委託料,4,手数料,348.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,18,つくばこどもの青い羽根事業に要する経費,12,委託料,5,委託料,348.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,2,児童措置費,18,つくばこどもの青い羽根事業に要する経費,12,委託料,5,委託料,4323200.0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供（IS,Family and children  (IS)
2021,一般会計,3,民生費,2,児童福祉費,2,児童措置費,5,職員給与関係経費,12,委託料,5,委託料,83025.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,2,児童福祉費,2,児童措置費,5,職員給与関係経費,3,職員手当等,5,委託料,83025.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
