,年度,会計名称,款,款名称,項,項名称,目,目名称,事業,事業名称,節,節名称,節細,節細名称,amount,COFOGLevel1,COFOGLevel1Ja,COFOGLevel1En,COFOGLevel2,COFOGLevel2Ja,COFOGLevel2En,COFOGLevel3,COFOGLevel3Ja,COFOGLevel3En
2381,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,12,森林保全に要する経費,10,需用費,4,印刷製本費,33000,4,経済問題,Economic affairs,4.2,農業、林業、漁業、狩猟,"Agriculture, forestry, fishing and hunting",4.2.2,林業(CS),Forestry (CS)
2382,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,12,森林保全に要する経費,10,需用費,6,修繕料,66000,4,経済問題,Economic affairs,4.2,農業、林業、漁業、狩猟,"Agriculture, forestry, fishing and hunting",4.2.2,林業(CS),Forestry (CS)
2383,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,12,森林保全に要する経費,11,役務費,4,手数料,60000,4,経済問題,Economic affairs,4.2,農業、林業、漁業、狩猟,"Agriculture, forestry, fishing and hunting",4.2.2,林業(CS),Forestry (CS)
2384,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,12,森林保全に要する経費,11,役務費,6,保険料,81000,4,経済問題,Economic affairs,4.2,農業、林業、漁業、狩猟,"Agriculture, forestry, fishing and hunting",4.2.2,林業(CS),Forestry (CS)
2385,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,12,森林保全に要する経費,12,委託料,5,委託料,28149000,4,経済問題,Economic affairs,4.2,農業、林業、漁業、狩猟,"Agriculture, forestry, fishing and hunting",4.2.2,林業(CS),Forestry (CS)
2386,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,12,森林保全に要する経費,14,工事請負費,2,土木工事,1000000,4,経済問題,Economic affairs,4.2,農業、林業、漁業、狩猟,"Agriculture, forestry, fishing and hunting",4.2.2,林業(CS),Forestry (CS)
2387,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,12,森林保全に要する経費,18,負担金補助及び交付金,1,負担金,173000,4,経済問題,Economic affairs,4.2,農業、林業、漁業、狩猟,"Agriculture, forestry, fishing and hunting",4.2.2,林業(CS),Forestry (CS)
2388,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,12,森林保全に要する経費,18,負担金補助及び交付金,2,補助金,7220000,4,経済問題,Economic affairs,4.2,農業、林業、漁業、狩猟,"Agriculture, forestry, fishing and hunting",4.2.2,林業(CS),Forestry (CS)
2389,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,12,森林保全に要する経費,23,投資及び出資金,2,出資金,0,4,経済問題,Economic affairs,4.2,農業、林業、漁業、狩猟,"Agriculture, forestry, fishing and hunting",4.2.2,林業(CS),Forestry (CS)
2390,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,13,高崎自然の森管理に要する経費,10,需用費,1,消耗品費,428000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2391,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,13,高崎自然の森管理に要する経費,10,需用費,2,燃料費,128000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2392,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,13,高崎自然の森管理に要する経費,10,需用費,4,印刷製本費,250000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2393,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,13,高崎自然の森管理に要する経費,10,需用費,5,光熱水費,227000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2394,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,13,高崎自然の森管理に要する経費,10,需用費,6,修繕料,468000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2395,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,13,高崎自然の森管理に要する経費,10,需用費,9,肥飼料費,28000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2396,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,13,高崎自然の森管理に要する経費,11,役務費,1,通信運搬費,42000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2397,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,13,高崎自然の森管理に要する経費,11,役務費,4,手数料,207000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2398,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,13,高崎自然の森管理に要する経費,11,役務費,6,保険料,125000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2399,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,13,高崎自然の森管理に要する経費,12,委託料,1,施設管理委託料,4425000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2400,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,13,高崎自然の森管理に要する経費,12,委託料,5,委託料,1177000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2401,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,13,高崎自然の森管理に要する経費,13,使用料及び賃借料,2,賃借料,4317000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2402,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,13,高崎自然の森管理に要する経費,17,備品購入費,2,機械購入費,0,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2403,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,14,鳥獣被害防止計画事業の推進に要する経費,7,報償費,1,報償金,1670000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2404,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,14,鳥獣被害防止計画事業の推進に要する経費,10,需用費,1,消耗品費,21000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2405,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,14,鳥獣被害防止計画事業の推進に要する経費,10,需用費,6,修繕料,99000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2406,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,14,鳥獣被害防止計画事業の推進に要する経費,12,委託料,5,委託料,4188000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2407,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,14,鳥獣被害防止計画事業の推進に要する経費,18,負担金補助及び交付金,1,負担金,50000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2408,2021,一般会計,6,農林水産業費,2,林業費,1,林業費,14,鳥獣被害防止計画事業の推進に要する経費,18,負担金補助及び交付金,2,補助金,2708000,5,環境保護,Environmental protection,5.6,環境保護(N.E.C.),Environmental protection n.e.c.,5.6.0,他の環境保護(CS),Environmental protection n.e.c. (CS)
2409,2021,一般会計,7,商工費,1,商工費,1,商工総務費,5,職員給与関係経費,2,給料,2,一般職給,77200000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
2410,2021,一般会計,7,商工費,1,商工費,1,商工総務費,5,職員給与関係経費,3,職員手当等,1,扶養手当,2478000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
2411,2021,一般会計,7,商工費,1,商工費,1,商工総務費,5,職員給与関係経費,3,職員手当等,2,住居手当,3150000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
2412,2021,一般会計,7,商工費,1,商工費,1,商工総務費,5,職員給与関係経費,3,職員手当等,3,通勤手当,1939000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
2413,2021,一般会計,7,商工費,1,商工費,1,商工総務費,5,職員給与関係経費,3,職員手当等,5,時間外勤務手当,7937000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
2414,2021,一般会計,7,商工費,1,商工費,1,商工総務費,5,職員給与関係経費,3,職員手当等,7,管理職手当,5490000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
2415,2021,一般会計,7,商工費,1,商工費,1,商工総務費,5,職員給与関係経費,3,職員手当等,8,期末手当,20360000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
