,年度,所属,所属名,会計,会計名,款,款名,項,項名,目,目名,事業,事業名,節,節名,細節,細節名,予算額,COFOG_Level1,COFOG_Level2
1781,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,11,資源化施設維持管理費,10,需用費,7,施設修繕料,29887000,5,5.6
1782,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,11,資源化施設維持管理費,12,委託料,1,施設設備等保守点検委託料,2844000,5,5.6
1783,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,11,資源化施設維持管理費,12,委託料,22,公害防止検査委託料,185000,5,5.6
1784,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,11,資源化施設維持管理費,12,委託料,24,再資源化委託料,9361000,5,5.6
1785,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,11,資源化施設維持管理費,12,委託料,25,資源化施設管理運営業務委託料,28163000,5,5.6
1786,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,11,資源化施設維持管理費,13,使用料及び賃借料,22,自動体外式除細動器リース料,48000,5,5.6
1787,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,11,資源化施設維持管理費,17,備品購入費,22,資源化施設用備品購入費,135000,5,5.6
1788,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,12,排出対策事業,10,需用費,1,消耗品費,1878000,5,5.6
1789,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,12,排出対策事業,10,需用費,4,印刷製本費,1407000,5,5.6
1790,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,12,排出対策事業,12,委託料,2,清掃委託料,1122000,5,5.6
1791,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,12,排出対策事業,12,委託料,21,廃棄物（動物死体）処理委託料,255000,5,5.6
1792,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,42,施設用車両維持管理費,10,需用費,2,燃料費,951000,5,5.6
1793,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,42,施設用車両維持管理費,10,需用費,6,修繕料,807000,5,5.6
1794,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,42,施設用車両維持管理費,11,役務費,4,手数料,143000,5,5.6
1795,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,42,施設用車両維持管理費,11,役務費,7,自動車損害保険料,38000,5,5.6
1796,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,3,資源化事業費,42,施設用車両維持管理費,26,公課費,1,自動車重量税,83000,5,5.6
1797,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,10,施設運営費,10,需用費,1,消耗品費,7017000,5,5.2
1798,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,10,施設運営費,10,需用費,2,燃料費,643000,5,5.2
1799,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,10,施設運営費,10,需用費,5,光熱水費,5492000,5,5.2
1800,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,10,施設運営費,11,役務費,1,通信運搬費,84000,5,5.2
1801,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,10,施設運営費,12,委託料,3,警備委託料,80000,5,5.2
1802,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,10,施設運営費,26,公課費,21,汚染負荷量賦課金,39000,5,5.2
1803,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,11,し尿収集運営費,10,需用費,4,印刷製本費,214000,5,5.2
1804,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,11,し尿収集運営費,11,役務費,4,手数料,15000,5,5.2
1805,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,11,し尿収集運営費,12,委託料,21,し尿収集運搬委託料,38148000,5,5.2
1806,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,11,し尿収集運営費,12,委託料,22,し尿手数料計算電算委託料,1240000,5,5.2
1807,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,11,し尿収集運営費,13,使用料及び賃借料,1,事務機器使用料,1264000,5,5.2
1808,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,40,施設維持管理費,10,需用費,1,消耗品費,33000,5,5.2
1809,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,40,施設維持管理費,11,役務費,4,手数料,12000,5,5.2
1810,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,40,施設維持管理費,12,委託料,1,施設設備等保守点検委託料,366000,5,5.2
1811,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,40,施設維持管理費,12,委託料,5,樹木管理委託料,345000,5,5.2
1812,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,40,施設維持管理費,12,委託料,21,終末処理場水質他測定分析委託料,499000,5,5.2
1813,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,40,施設維持管理費,12,委託料,22,ピット内汚泥搬出委託料,476000,5,5.2
1814,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,40,施設維持管理費,12,委託料,23,各槽内清掃及び沈砂除去委託料,3157000,5,5.2
1815,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,40,施設維持管理費,12,委託料,27,施設運転維持管理委託料,18381000,5,5.2
1816,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,40,施設維持管理費,17,備品購入費,21,施設維持管理用備品購入費,93000,5,5.2
1817,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,41,施設維持補修費,10,需用費,7,施設修繕料,29374000,5,5.2
1818,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,42,車両維持管理費,10,需用費,2,燃料費,166000,5,5.2
1819,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,42,車両維持管理費,10,需用費,6,修繕料,416000,5,5.2
1820,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,42,車両維持管理費,11,役務費,4,手数料,86000,5,5.2
1821,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,42,車両維持管理費,11,役務費,7,自動車損害保険料,53000,5,5.2
1822,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,42,車両維持管理費,13,使用料及び賃借料,21,終末処理場用２ｔダンプリース料,617000,5,5.2
1823,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,4,終末処理費,42,車両維持管理費,26,公課費,1,自動車重量税,87000,5,5.2
1824,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,5,浄化槽対策費,10,浄化槽対策事業,11,役務費,4,手数料,108000,5,5.2
1825,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,5,浄化槽対策費,10,浄化槽対策事業,18,負担金補助及び交付金,22,千葉県合併処理浄化槽普及促進協議会負担金,11000,5,5.2
1826,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,5,浄化槽対策費,10,浄化槽対策事業,18,負担金補助及び交付金,23,高度処理型合併処理浄化槽設置整備事業補助金,13903000,5,5.2
1827,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,5,浄化槽対策費,10,浄化槽対策事業,18,負担金補助及び交付金,24,下水道類似施設改修等助成金,2000000,5,5.2
1828,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,6,地域処理施設費,40,施設維持管理費,10,需用費,1,消耗品費,233000,5,5.6
1829,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,6,地域処理施設費,40,施設維持管理費,10,需用費,5,光熱水費,2772000,5,5.6
1830,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,6,地域処理施設費,40,施設維持管理費,11,役務費,4,手数料,9000,5,5.6
1831,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,6,地域処理施設費,40,施設維持管理費,12,委託料,1,施設設備等保守点検委託料,433000,5,5.6
1832,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,6,地域処理施設費,40,施設維持管理費,12,委託料,23,久寺家処理場施設維持管理業務委託料,5947000,5,5.6
1833,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,6,地域処理施設費,40,施設維持管理費,12,委託料,24,久寺家処理場水質検査業務委託料,500000,5,5.6
1834,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,6,地域処理施設費,40,施設維持管理費,17,備品購入費,21,施設維持管理用備品購入費,31000,5,5.6
1835,R3,125020000,クリーンセンター,1,一般会計,4,衛生費,2,清掃費,6,地域処理施設費,41,施設維持補修費,10,需用費,7,施設修繕料,1724000,5,5.6
1836,R3,105020000,財政課,1,一般会計,4,衛生費,3,上水道費,1,上水道費,95,負担金・補助金,18,負担金補助及び交付金,21,児童手当負担金,1296000,5,5.6
1837,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,1,非常勤特別職人件費,1,報酬,21,農業委員会委員報酬,11520000,4,4.2
1838,R3,101010000,総務課,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,3,一般職人件費,2,給料,1,給料,12602000,4,4.2
1839,R3,101010000,総務課,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,3,一般職人件費,3,職員手当等,1,職員手当等,8624000,4,4.2
1840,R3,101010000,総務課,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,3,一般職人件費,4,共済費,1,共済・退職手当組合負担金,6565000,4,4.2
1841,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,4,会計年度任用職員人件費（パートタイム）,1,報酬,1,会計年度任用職員報酬,2169000,4,4.2
1842,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,4,会計年度任用職員人件費（パートタイム）,3,職員手当等,1,職員手当等,105000,4,4.2
1843,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,4,会計年度任用職員人件費（パートタイム）,4,共済費,2,社会保険料,247000,4,4.2
1844,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,4,会計年度任用職員人件費（パートタイム）,8,旅費,3,費用弁償,100000,4,4.2
1845,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,8,旅費,1,普通旅費,22000,4,4.2
1846,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,8,旅費,2,研修旅費,21000,4,4.2
1847,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,9,交際費,21,会長交際費,10000,4,4.2
1848,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,10,需用費,1,消耗品費,141000,4,4.2
1849,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,10,需用費,2,燃料費,61000,4,4.2
1850,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,10,需用費,4,印刷製本費,130000,4,4.2
1851,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,10,需用費,6,修繕料,99000,4,4.2
1852,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,11,役務費,1,通信運搬費,205000,4,4.2
1853,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,11,役務費,5,筆耕翻訳料,198000,4,4.2
1854,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,12,委託料,22,農家台帳システム改修業務委託料,55000,4,4.2
1855,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,12,委託料,23,農家台帳システム保守点検委託料,198000,4,4.2
1856,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,12,委託料,24,農家台帳システムホスト連携作業委託料,209000,4,4.2
1857,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,13,使用料及び賃借料,1,事務機器使用料,8000,4,4.2
1858,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,13,使用料及び賃借料,3,有料道路・駐車場使用料,15000,4,4.2
1859,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,13,使用料及び賃借料,6,バス借上料,88000,4,4.2
1860,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,13,使用料及び賃借料,21,農家台帳システムソフト使用料,462000,4,4.2
1861,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,10,農業委員会事務運営費,13,使用料及び賃借料,22,公用車リース料,304000,4,4.2
1862,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,95,負担金・補助金,18,負担金補助及び交付金,21,東葛飾地区農業委員会連合会負担金,65000,4,4.2
1863,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,95,負担金・補助金,18,負担金補助及び交付金,25,千葉県農業会議市町村負担金,153000,4,4.2
1864,R3,3001010000,農業委員会事務局,1,一般会計,5,農林水産業費,1,農業費,1,農業委員会費,95,負担金・補助金,18,負担金補助及び交付金,90,研修負担金,23000,4,4.2
1865,R3,125040000,農政課,1,一般会計,5,農林水産業費,1,農業費,2,農業振興費,1,非常勤特別職人件費,1,報酬,21,農業振興協議会委員報酬,98000,4,4.2
