,年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,,節,節名称,予算額,COFOG_Level1,COFOG_Level2
993,R3,一般会計,8,土木費,1,土木管理費,1,土木総務費,455,土木管理経費,,10,需用費,510,4,4.9
994,R3,一般会計,8,土木費,1,土木管理費,1,土木総務費,455,土木管理経費,,11,役務費,16,4,4.9
995,R3,一般会計,8,土木費,1,土木管理費,1,土木総務費,455,土木管理経費,,12,委託料,12624,4,4.9
996,R3,一般会計,8,土木費,1,土木管理費,1,土木総務費,455,土木管理経費,,13,使用料及び賃借料,231,4,4.9
997,R3,一般会計,8,土木費,1,土木管理費,1,土木総務費,455,土木管理経費,,18,負担金・補助及び交付金,77,4,4.9
998,R3,一般会計,8,土木費,1,土木管理費,1,土木総務費,456,営繕管理経費,,10,需用費,912,4,4.4
999,R3,一般会計,8,土木費,1,土木管理費,1,土木総務費,456,営繕管理経費,,11,役務費,1066,4,4.4
1000,R3,一般会計,8,土木費,1,土木管理費,1,土木総務費,456,営繕管理経費,,12,委託料,4035,4,4.4
1001,R3,一般会計,8,土木費,1,土木管理費,1,土木総務費,456,営繕管理経費,,13,使用料及び賃借料,1448,4,4.4
1002,R3,一般会計,8,土木費,1,土木管理費,1,土木総務費,456,営繕管理経費,,17,備品購入費,864,4,4.4
1003,R3,一般会計,8,土木費,1,土木管理費,1,土木総務費,456,営繕管理経費,,26,公課費,9,4,4.4
1004,R3,一般会計,8,土木費,2,道路橋りょう費,1,道路橋りょう総務費,20,職員人件費等,,2,給料,53247,4,4.9
1005,R3,一般会計,8,土木費,2,道路橋りょう費,1,道路橋りょう総務費,20,職員人件費等,,3,職員手当等,42149,4,4.9
1006,R3,一般会計,8,土木費,2,道路橋りょう費,1,道路橋りょう総務費,20,職員人件費等,,4,共済費,18465,4,4.9
1007,R3,一般会計,8,土木費,2,道路橋りょう費,1,道路橋りょう総務費,20,職員人件費等,,8,旅費,114,4,4.9
1008,R3,一般会計,8,土木費,2,道路橋りょう費,1,道路橋りょう総務費,458,道路橋りょう管理経費,,10,需用費,3513,4,4.5
1009,R3,一般会計,8,土木費,2,道路橋りょう費,1,道路橋りょう総務費,458,道路橋りょう管理経費,,11,役務費,694,4,4.5
1010,R3,一般会計,8,土木費,2,道路橋りょう費,1,道路橋りょう総務費,458,道路橋りょう管理経費,,12,委託料,6160,4,4.5
1011,R3,一般会計,8,土木費,2,道路橋りょう費,1,道路橋りょう総務費,458,道路橋りょう管理経費,,13,使用料及び賃借料,1561,4,4.5
1012,R3,一般会計,8,土木費,2,道路橋りょう費,1,道路橋りょう総務費,458,道路橋りょう管理経費,,17,備品購入費,0,4,4.5
1013,R3,一般会計,8,土木費,2,道路橋りょう費,1,道路橋りょう総務費,458,道路橋りょう管理経費,,18,負担金・補助及び交付金,626,4,4.5
1014,R3,一般会計,8,土木費,2,道路橋りょう費,1,道路橋りょう総務費,458,道路橋りょう管理経費,,21,補償補填及び賠償金,1,4,4.5
1015,R3,一般会計,8,土木費,2,道路橋りょう費,1,道路橋りょう総務費,461,街路灯維持管理経費,,10,需用費,43600,6,6.4
1016,R3,一般会計,8,土木費,2,道路橋りょう費,1,道路橋りょう総務費,461,街路灯維持管理経費,,12,委託料,64400,6,6.4
1017,R3,一般会計,8,土木費,2,道路橋りょう費,1,道路橋りょう総務費,461,街路灯維持管理経費,,14,工事請負費,31600,6,6.4
1018,R3,一般会計,8,土木費,2,道路橋りょう費,2,道路維持費,465,道路維持事業,,11,役務費,101,4,4.5
1019,R3,一般会計,8,土木費,2,道路橋りょう費,2,道路維持費,465,道路維持事業,,12,委託料,66529,4,4.5
1020,R3,一般会計,8,土木費,2,道路橋りょう費,2,道路維持費,465,道路維持事業,,14,工事請負費,102380,4,4.5
1021,R3,一般会計,8,土木費,2,道路橋りょう費,2,道路維持費,465,道路維持事業,,15,原材料費,500,4,4.5
1022,R3,一般会計,8,土木費,2,道路橋りょう費,2,道路維持費,466,多摩センター共同溝維持管理経費,,10,需用費,4000,4,4.5
1023,R3,一般会計,8,土木費,2,道路橋りょう費,2,道路維持費,466,多摩センター共同溝維持管理経費,,11,役務費,87,4,4.5
1024,R3,一般会計,8,土木費,2,道路橋りょう費,2,道路維持費,466,多摩センター共同溝維持管理経費,,12,委託料,8000,4,4.5
1025,R3,一般会計,8,土木費,2,道路橋りょう費,2,道路維持費,466,多摩センター共同溝維持管理経費,,14,工事請負費,22650,4,4.5
1026,R3,一般会計,8,土木費,2,道路橋りょう費,2,道路維持費,467,街路樹等維持管理経費,,7,報償費,250,4,4.5
1027,R3,一般会計,8,土木費,2,道路橋りょう費,2,道路維持費,467,街路樹等維持管理経費,,12,委託料,210115,4,4.5
1028,R3,一般会計,8,土木費,2,道路橋りょう費,3,道路新設改良費,468,道路整備事業,,10,需用費,1,4,4.5
1029,R3,一般会計,8,土木費,2,道路橋りょう費,3,道路新設改良費,468,道路整備事業,,11,役務費,760,4,4.5
1030,R3,一般会計,8,土木費,2,道路橋りょう費,3,道路新設改良費,468,道路整備事業,,12,委託料,39500,4,4.5
1031,R3,一般会計,8,土木費,2,道路橋りょう費,3,道路新設改良費,468,道路整備事業,,14,工事請負費,350500,4,4.5
1032,R3,一般会計,8,土木費,2,道路橋りょう費,3,道路新設改良費,468,道路整備事業,,16,公有財産購入費,510,4,4.5
1033,R3,一般会計,8,土木費,2,道路橋りょう費,3,道路新設改良費,468,道路整備事業,,21,補償補填及び賠償金,3000,4,4.5
1034,R3,一般会計,8,土木費,2,道路橋りょう費,4,交通安全施設費,472,交通安全施設整備事業,,10,需用費,865,3,3.6
1035,R3,一般会計,8,土木費,2,道路橋りょう費,4,交通安全施設費,472,交通安全施設整備事業,,14,工事請負費,18086,3,3.6
1036,R3,一般会計,8,土木費,2,道路橋りょう費,5,橋りょう維持費,473,橋りょう維持管理経費,,11,役務費,600,4,4.5
1037,R3,一般会計,8,土木費,2,道路橋りょう費,5,橋りょう維持費,473,橋りょう維持管理経費,,12,委託料,23301,4,4.5
1038,R3,一般会計,8,土木費,2,道路橋りょう費,5,橋りょう維持費,473,橋りょう維持管理経費,,14,工事請負費,215000,4,4.5
1039,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,21,職員人件費等,,2,給料,135004,6,6.6
1040,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,21,職員人件費等,,3,職員手当等,109091,6,6.6
1041,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,21,職員人件費等,,4,共済費,47714,6,6.6
1042,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,21,職員人件費等,,8,旅費,360,6,6.6
1043,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,475,都市計画審議会運営費,,1,報酬,478,6,6.2
1044,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,475,都市計画審議会運営費,,7,報償費,4,6,6.2
1045,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,475,都市計画審議会運営費,,12,委託料,231,6,6.2
1046,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,476,都市計画管理経費,,10,需用費,1101,6,6.2
1047,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,476,都市計画管理経費,,11,役務費,15,6,6.2
1048,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,476,都市計画管理経費,,12,委託料,21923,6,6.2
1049,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,476,都市計画管理経費,,13,使用料及び賃借料,316,6,6.2
1050,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,476,都市計画管理経費,,18,負担金・補助及び交付金,134,6,6.2
1051,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,477,都市計画に関する基本的な方針推進事業,,1,報酬,564,6,6.2
1052,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,477,都市計画に関する基本的な方針推進事業,,7,報償費,26,6,6.2
1053,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,477,都市計画に関する基本的な方針推進事業,,12,委託料,3942,6,6.2
1054,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,477,都市計画に関する基本的な方針推進事業,,14,工事請負費,0,6,6.2
1055,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,477,都市計画に関する基本的な方針推進事業,,18,負担金・補助及び交付金,25,6,6.2
1056,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,479,地籍調査事業,,10,需用費,250,4,4.2
1057,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,479,地籍調査事業,,12,委託料,24000,4,4.2
1058,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,479,地籍調査事業,,13,使用料及び賃借料,1656,4,4.2
1059,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,479,地籍調査事業,,18,負担金・補助及び交付金,70,4,4.2
1060,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,480,都市計画基金積立,,24,積立金,2856,6,6.2
1061,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,947,下水道事業会計繰出金,,18,負担金・補助及び交付金,237811,5,5.2
1062,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,948,ニュータウン再生関連事業,,7,報償費,398,6,6.2
1063,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,948,ニュータウン再生関連事業,,10,需用費,134,6,6.2
1064,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,948,ニュータウン再生関連事業,,11,役務費,277,6,6.2
1065,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,948,ニュータウン再生関連事業,,12,委託料,21200,6,6.2
1066,R3,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,948,ニュータウン再生関連事業,,13,使用料及び賃借料,424,6,6.2
1067,R3,一般会計,8,土木費,3,都市計画費,4,公園費,493,公園管理経費,,7,報償費,5104,8,8.1
1068,R3,一般会計,8,土木費,3,都市計画費,4,公園費,493,公園管理経費,,10,需用費,33892,8,8.1
1069,R3,一般会計,8,土木費,3,都市計画費,4,公園費,493,公園管理経費,,11,役務費,309,8,8.1
1070,R3,一般会計,8,土木費,3,都市計画費,4,公園費,493,公園管理経費,,12,委託料,564092,8,8.1
1071,R3,一般会計,8,土木費,3,都市計画費,4,公園費,493,公園管理経費,,13,使用料及び賃借料,13441,8,8.1
1072,R3,一般会計,8,土木費,3,都市計画費,4,公園費,493,公園管理経費,,14,工事請負費,36000,8,8.1
1073,R3,一般会計,8,土木費,3,都市計画費,4,公園費,493,公園管理経費,,15,原材料費,1500,8,8.1
1074,R3,一般会計,8,土木費,3,都市計画費,4,公園費,493,公園管理経費,,18,負担金・補助及び交付金,50,8,8.1
1075,R3,一般会計,8,土木費,3,都市計画費,4,公園費,493,公園管理経費,,26,公課費,76,8,8.1
1076,R3,一般会計,8,土木費,3,都市計画費,4,公園費,494,公園整備事業,,7,報償費,436,8,8.1
1077,R3,一般会計,8,土木費,3,都市計画費,4,公園費,494,公園整備事業,,10,需用費,230,8,8.1
1078,R3,一般会計,8,土木費,3,都市計画費,4,公園費,494,公園整備事業,,11,役務費,240,8,8.1
1079,R3,一般会計,8,土木費,3,都市計画費,4,公園費,494,公園整備事業,,12,委託料,41003,8,8.1
1080,R3,一般会計,8,土木費,3,都市計画費,4,公園費,494,公園整備事業,,14,工事請負費,50000,8,8.1
1081,R3,一般会計,8,土木費,3,都市計画費,4,公園費,494,公園整備事業,,16,公有財産購入費,480421,8,8.1
1082,R3,一般会計,8,土木費,3,都市計画費,5,緑化推進対策費,495,みどりの保全育成事業,,7,報償費,36,5,5.6
1083,R3,一般会計,8,土木費,3,都市計画費,5,緑化推進対策費,495,みどりの保全育成事業,,10,需用費,101,5,5.6
1084,R3,一般会計,8,土木費,3,都市計画費,5,緑化推進対策費,495,みどりの保全育成事業,,11,役務費,85,5,5.6
1085,R3,一般会計,8,土木費,3,都市計画費,5,緑化推進対策費,495,みどりの保全育成事業,,12,委託料,482,5,5.6
1086,R3,一般会計,8,土木費,3,都市計画費,5,緑化推進対策費,495,みどりの保全育成事業,,18,負担金・補助及び交付金,4394,5,5.6
1087,R3,一般会計,8,土木費,3,都市計画費,5,緑化推進対策費,497,グリーンライブセンター管理運営経費,,1,報酬,0,5,5.6
1088,R3,一般会計,8,土木費,3,都市計画費,5,緑化推進対策費,497,グリーンライブセンター管理運営経費,,7,報償費,156,5,5.6
1089,R3,一般会計,8,土木費,3,都市計画費,5,緑化推進対策費,497,グリーンライブセンター管理運営経費,,10,需用費,3250,5,5.6
1090,R3,一般会計,8,土木費,3,都市計画費,5,緑化推進対策費,497,グリーンライブセンター管理運営経費,,11,役務費,225,5,5.6
1091,R3,一般会計,8,土木費,3,都市計画費,5,緑化推進対策費,497,グリーンライブセンター管理運営経費,,12,委託料,18919,5,5.6
1092,R3,一般会計,8,土木費,3,都市計画費,5,緑化推進対策費,497,グリーンライブセンター管理運営経費,,13,使用料及び賃借料,171,5,5.6
1093,R3,一般会計,8,土木費,3,都市計画費,5,緑化推進対策費,497,グリーンライブセンター管理運営経費,,15,原材料費,120,5,5.6
1094,R3,一般会計,8,土木費,3,都市計画費,5,緑化推進対策費,499,みどりの基金積立,,24,積立金,0,5,5.6
1095,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,487,マンションの適正管理促進事業,,12,委託料,902,6,6.1
1096,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,500,住宅管理経費,,7,報償費,60,6,6.1
1097,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,500,住宅管理経費,,10,需用費,14399,6,6.1
1098,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,500,住宅管理経費,,11,役務費,200,6,6.1
1099,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,500,住宅管理経費,,12,委託料,5083,6,6.1
1100,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,500,住宅管理経費,,13,使用料及び賃借料,1163,6,6.1
1101,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,500,住宅管理経費,,14,工事請負費,297,6,6.1
1102,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,501,住宅耐震改修等促進事業,,7,報償費,24,6,6.1
1103,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,501,住宅耐震改修等促進事業,,11,役務費,274,6,6.1
1104,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,501,住宅耐震改修等促進事業,,12,委託料,1753,6,6.1
1105,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,501,住宅耐震改修等促進事業,,18,負担金・補助及び交付金,24837,6,6.1
1106,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,502,住宅相談事業,,7,報償費,420,6,6.1
1107,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,502,住宅相談事業,,13,使用料及び賃借料,33,6,6.1
1108,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,502,住宅相談事業,,18,負担金・補助及び交付金,6023,6,6.1
1109,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,503,住宅助成事業,,18,負担金・補助及び交付金,6300,6,6.1
1110,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,921,住宅ストック対策事業,,7,報償費,59,6,6.1
1111,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,921,住宅ストック対策事業,,10,需用費,401,6,6.1
1112,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,921,住宅ストック対策事業,,11,役務費,141,6,6.1
1113,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,921,住宅ストック対策事業,,12,委託料,3749,6,6.1
1114,R3,一般会計,8,土木費,4,住宅費,1,住宅管理費,921,住宅ストック対策事業,,13,使用料及び賃借料,769,6,6.1
1115,R3,一般会計,9,消防費,1,消防費,1,常備消防費,506,消防事務委託等経費,,12,委託料,1582925,3,3.2
1116,R3,一般会計,9,消防費,1,消防費,1,常備消防費,506,消防事務委託等経費,,18,負担金・補助及び交付金,5,3,3.2
1117,R3,一般会計,9,消防費,1,消防費,2,非常備消防費,507,消防団運営経費,,1,報酬,20368,3,3.2
1118,R3,一般会計,9,消防費,1,消防費,2,非常備消防費,507,消防団運営経費,,7,報償費,616,3,3.2
1119,R3,一般会計,9,消防費,1,消防費,2,非常備消防費,507,消防団運営経費,,8,旅費,21895,3,3.2
